Eclector,ecommerce,c:25294,GBR,Bath,168293,angel,2008-02-04
Imagination Technologies,semiconductor,c:25380,GBR,Kings Langley,38498848,venture,1985-01-01
Imagination Technologies,semiconductor,c:25380,GBR,Kings Langley,47942012,venture,1985-01-01
F2G,biotech,c:25400,GBR,Manchester,11754244,venture,1998-01-01
Glaxstar,software,c:3391,GBR,Birmingham,1000000,series-b,2000-01-01
Imagination Technologies,semiconductor,c:25380,GBR,Kings Langley,5170000,venture,1985-01-01
Imagination Technologies,semiconductor,c:25380,GBR,Kings Langley,9863479,venture,1985-01-01
Camrivox,public_relations,c:16972,GBR,London,,venture,
Mirics Semiconductor,semiconductor,c:25870,GBR,Fleet Hampshire,7000000,venture,2004-05-01
NPS,cleantech,c:25903,GBR,Tewkesbury,9700000,venture,2003-11-01
Venda,ecommerce,c:17751,GBR,London,6000000,series-b,1998-01-01
Zemanta,web,c:3651,GBR,London,1500000,series-a,2007-09-09
Zemanta,web,c:3651,GBR,London,750000,angel,2007-09-09
OmPrompt,enterprise,c:26169,GBR,London,1410053,venture,
LicenseMetrics,software,c:26198,GBR,Cheshire,1264400,venture,2006-01-01
Lexara,ecommerce,c:26202,GBR,London,1090000,venture,
bizk.it,enterprise,c:12064,GBR,London,300000,angel,2008-01-05
Zkatter,mobile,c:10542,GBR,London,1500000,series-a,2008-07-08
Central Test,other,c:26357,GBR,London,941000,venture,
Adventi,consulting,c:26412,GBR,Bellshill,840000,venture,
Testplant,software,c:26413,GBR,London,764000,venture,2008-04-01
Imagination Technologies,semiconductor,c:25380,GBR,Kings Langley,898913,venture,1985-01-01
TweetMeme,web,c:4350,GBR,London,213480,angel,2008-01-01
TweetMeme,web,c:4350,GBR,London,695850,angel,2008-01-01
Enecsys,cleantech,c:26569,GBR,London,9900000,series-a,2003-01-01
Compound Semiconductor Technologies,semiconductor,c:26594,GBR,Glasgow,5980000,venture,1999-01-01
Slurp.co.uk,ecommerce,c:26665,GBR,London,200000,angel,2006-06-01
AgileJ Limited,software,c:26668,GBR,Surbiton,100000,angel,2006-06-01
Pufferfish,other,c:26677,GBR,Edinburgh,630000,venture,2004-01-01
Garlik,software,c:23372,GBR,London,2340000,series-c+,2005-01-01
Biometric Security,security,c:26709,GBR,Chertsey,2004450,venture,1996-01-01
Phasor Solutions,hardware,c:26711,GBR,London,1318104,venture,2005-01-01
Chroma Therapeutics,biotech,c:26730,GBR,Oxon,24500000,venture,
Directa Plus,hardware,c:26789,GBR,London,4260000,venture,
CIQUAL,enterprise,c:26794,GBR,Edinburgh,1798555,venture,2007-01-01
Antix Labs,games_video,c:26811,GBR,Berkshire,3000000,venture,2008-01-01
Mesuro,manufacturing,c:26815,GBR,United Kingdom - Other,1645631,series-a,
citysocializer,social,c:27123,GBR,London,360000,venture,2007-01-05
Systems Integration,,c:27134,GBR,United Kingdom - Other,1392512,venture,
OfficialVirtualDJ,music,c:27229,GBR,London,34752500,series-a,2009-06-21
AWS Electronics,enterprise,c:27622,GBR,United Kingdom - Other,9915756,venture,1974-01-01
Kurtosys,enterprise,c:27645,GBR,London,8500000,series-b,2002-01-01
LOVEFiLM,web,c:4460,GBR,London,,angel,2003-01-01
Testplant,software,c:26413,GBR,London,1800000,venture,2008-04-01
Secerno,,c:27686,GBR,London,16000000,series-b,2003-01-01
Nujira,hardware,c:27694,GBR,United Kingdom - Other,18000000,series-c+,2002-01-01
Antenova,hardware,c:27855,GBR,Stow-cum-Quy,6500000,venture,1999-01-01
Official Limited Virtual,music,c:27866,GBR,London,170604000,series-a,2009-07-17
Gnodal,network_hosting,c:23418,GBR,Bristol,,series-a,2007-03-09
OpenCloud,network_hosting,c:27892,GBR,London,10000000,series-b,2000-01-01
bizk.it,enterprise,c:12064,GBR,London,1000000,series-a,2008-01-05
BullGuard,software,c:27953,GBR,London,5000000,venture,2002-01-01
Nanotech Semiconductor,semiconductor,c:28033,GBR,Bristol,5000000,venture,2003-05-01
smartfundit.com,software,c:28054,GBR,Camberley,5170000,series-a,2006-01-01
imsense,other,c:28146,GBR,London,,venture,2007-01-01
Intelligent Energy,cleantech,c:28298,GBR,Loughborough,30000000,venture,2001-01-01
Light Blue Optics,hardware,c:28299,GBR,London,15000000,series-a,2004-01-02
Light Blue Optics,hardware,c:28299,GBR,London,26000000,series-a,2004-01-02
Your Energy,cleantech,c:28322,GBR,London,53030000,series-c+,
Sapphire Energy,cleantech,c:24196,GBR,San Diego,35000000,series-c+,2007-01-01
JBM International,cleantech,c:28394,GBR,Staffordshire,17604102,venture,1979-01-01
Eco Plastics,cleantech,c:28402,GBR,Newcastle,11970000,series-b,
The New Forests Company,cleantech,c:28410,GBR,London,8500000,venture,
VAIREX international,cleantech,c:28421,GBR,London,7411358,series-a,
AEA Technology,cleantech,c:28445,GBR,United Kingdom - Other,6500000,series-a,
Silvigen,cleantech,c:28486,GBR,Yorkshire,3478433,series-a,
Green Energy Options,cleantech,c:28518,GBR,London,445589,venture,2006-01-01
GB Environmental,cleantech,c:28566,GBR,London,1320000,series-b,
SpinVox,messaging,c:32,GBR,Buckinghamshire,5500000,venture,
Flyfishmap Ltd,web,c:28983,GBR,Melton Mowbray,,angel,2009-07-27
Ubiquisys,mobile,c:29361,GBR,Swindon,11000000,venture,2004-01-01
Ubiquisys,mobile,c:29361,GBR,Swindon,25000000,series-b,2004-01-01
Metaforic,software,c:30016,GBR,Glasgow,2000000,series-a,2006-01-01
EthicalSuperstore.Com,ecommerce,c:30027,GBR,gateshead,,venture,
Datactics,software,c:30028,GBR,Belfast,1621172,venture,
Exterity,public_relations,c:30062,GBR,Fife,1651125,venture,
